timestamp,username,status,detail
2026-08-03T19:31:14,___i.n.n.a.y.a___,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:17,___samayra___official__angel,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:19,__andynamite,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:23,__anusss,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:26,__artistic96__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:28,__dauisaaaa,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:31,__django____,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:37,__ghalbi07,following_not_visible,Could not find a visible Following button.
2026-08-03T19:31:40,__ghzanasif,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:43,__hina26,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:45,__iamrini,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:48,__its_sadii,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:51,__jaylicious__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:54,__meme_therapist__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:31:56,__minahilkhan,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:03,__talal97._,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:32:07,__thegirlshub,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:12,_abdullahkhalid1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:15,_abdullllahhhh,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:19,_abeera__fatima_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:22,_abubakar._zr,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:27,_afifamoin,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:32,_afzal_chaudhary_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:35,_ahmed_gujjar_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:39,_aliarham_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:41,_alishbabaigg,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:44,_anime_zone_076,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:47,_aqsa._shahid.42,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:53,_arif_hussain_313,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:32:56,_arizeh,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:32:58,_athanasia.zk,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:01,_ayeshabaloch_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:04,_ayyuu_56,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:07,_behind_the_scnxx_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:13,_c41ty,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:33:16,_couples_love_life_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:19,_d.i.j.a._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:21,_dreamy_bella,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:23,_emaan_abid,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:26,_f.xta,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:28,_faiqqq__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:31,_fatimasarchivess,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:34,_fazalbutt,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:39,_fizaawww,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:42,_girlbeinggirly,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:45,_guywithmanyscars_1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:47,_h.t.9_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:50,_hammad_gull,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:53,_hamnahzzzlife,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:56,_hamzaqayyum,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:33:59,_hania_awan___,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:02,_hanzalaa,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:06,_harrishere1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:10,_harry_singh_001_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:12,_hecallsmeridayyy,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:15,_imma._7,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:17,_irsa.rph,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:20,_ismahmughal_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:22,_itsalii.r,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:25,_itx_baloch11,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:27,_izzablogs,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:30,_kamilsattar,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:33,_kazimshah_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:36,_khizrakhan_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:40,_kinzaax,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:42,_lensofmaria,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:46,_lone.wolf_777,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:49,_m1n4hil2,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:51,_makeupbyrafia,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:54,_mardzaat,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:56,_maryumyum,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:34:59,_mehrrruu_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:02,_mughal._.girl_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:05,_muneeb.__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:08,_muneeb_zheikh,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:11,_mushahidahmed_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:14,_muzamil_anwar,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:17,_my_cossy_life,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:19,_n00ryyyy_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:22,_namrajee_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:25,_naveed_an_64_93,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:27,_nehallxspamm,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:30,_rabiya__malik_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:33,_ranjith_rajanna_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:36,_rija_mughal,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:42,_riyarauther,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:35:45,_rizzholicah,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:48,_saadifitikhar,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:51,_sabhii.x,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:54,_samreen.a,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:35:56,_saraa3110,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:03,_seeeeeb,following_not_visible,Could not find a visible Following button.
2026-08-03T19:36:05,_sh.dani,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:08,_shaka_79,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:11,_shizyyy,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:14,_supriyo_das,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:16,_tabindariaz,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:23,_theasadlife,following_not_visible,Could not find a visible Following button.
2026-08-03T19:36:25,_urhash,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:28,_whois.safeer,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:31,_whois.umer,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:34,_xuhib,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:37,_yk._umar,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:40,_yourjimmy,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:43,_zaifaa._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:45,_zunurain_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:48,a.mmad1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:51,a.mukeet7,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:53,a.nkita._x,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:36:56,a.sheikh14,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:04,a1eeni,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:37:07,a1ishba._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:10,a7.atkins,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:13,a__hmed092,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:16,a_a4324,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:19,a_a_t_h_i__y_o_g_i,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:21,a_t_8_haaland_9,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:24,a_ttia19,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:26,a_yeshagull,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:30,aaadil_9,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:32,aaaffan___,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:35,aadi0_0005,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:38,aadilkhan_4u,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:41,aafanqazi07,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:44,aaila_586,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:47,aailarehman__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:50,aalyan._.yousafzai,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:53,aamirqureshi9098,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:55,aamirsamtia,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:37:58,aamyrsyed,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:00,aaqibali778,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:04,aaras.iqbal,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:10,aarijmohsin,following_not_visible,Could not find a visible Following button.
2026-08-03T19:38:16,aarishbaig1995,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:38:19,aartimili,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:22,aarviibhardwaj,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:25,aashiqbari,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:27,aashvi._priya,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:30,aawahamaadd,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:36,abbas_h429,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:38:40,abbasnasir_68,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:43,abbassaim21,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:46,abdul.rehman_xhah,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:49,abdul_basit_.99,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:51,abdul_q4dir,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:54,abdul_sami2577,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:38:57,abdulahad_987,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:01,abdulahskx,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:04,abdulhannan1016,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:07,abdullah._.here786,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:10,abdullah._.siddd,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:16,abdullah.ki.hun.yar,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:39:19,abdullah_a007_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:22,abdullah_idrees17,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:24,abdullah_khan9t,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:28,abdullah_saad_satti,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:31,abdullahhmaybe,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:34,abdullahkhar56,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:36,abdullahmalyk1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:40,abdullahs.pov3,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:42,abdullahshafiq408,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:46,abdullahumarwahid,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:48,abdulllahh._1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:52,abdullxh.satti,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:39:59,abdulmoizkhan.1,error,"Timed out: Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff75b87e1b5+153f5]
	chromedriver!GetHandleVerifier [0x7ff75b87e210+15450]
	chromedriver!(No symbol) [0x7ff75b3b5bbd]
	chromedriver!(No symbol) [0x7ff75b41108d]
	chromedriver!(No symbol) [0x7ff75b41138c]
	chromedriver!(No symbol) [0x7ff75b461c27]
	chromedriver!(No symbol) [0x7ff75b45e7eb]
	chromedriver!(No symbol) [0x7ff75b40361c]
	chromedriver!(No symbol) [0x7ff75b404543]
	chromedriver!GetHandleVerifier [0x7ff75be49791+5e09d1]
	chromedriver!GetHandleVerifier [0x7ff75be43b3b+5dad7b]
	chromedriver!GetHandleVerifier [0x7ff75be69315+600555]
	chromedriver!GetHandleVerifier [0x7ff75b89bf5e+3319e]
	chromedriver!GetHandleVerifier [0x7ff75b8a474c+3b98c]
	chromedriver!GetHandleVerifier [0x7ff75b888284+1f4c4]
	chromedriver!GetHandleVerifier [0x7ff75b888414+1f654]
	chromedriver!GetHandleVerifier [0x7ff75b86b0a7+22e7]
	KERNEL32!BaseThreadInitThunk [0x7ffdcb77ccb7+17]
	ntdll!RtlUserThreadStart [0x7ffdcc9591cc+2c]
"
2026-08-03T19:40:06,abdulmusavirwardak_07,error,"Timed out: Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff75b87e1b5+153f5]
	chromedriver!GetHandleVerifier [0x7ff75b87e210+15450]
	chromedriver!(No symbol) [0x7ff75b3b5bbd]
	chromedriver!(No symbol) [0x7ff75b41108d]
	chromedriver!(No symbol) [0x7ff75b41138c]
	chromedriver!(No symbol) [0x7ff75b461c27]
	chromedriver!(No symbol) [0x7ff75b45e7eb]
	chromedriver!(No symbol) [0x7ff75b40361c]
	chromedriver!(No symbol) [0x7ff75b404543]
	chromedriver!GetHandleVerifier [0x7ff75be49791+5e09d1]
	chromedriver!GetHandleVerifier [0x7ff75be43b3b+5dad7b]
	chromedriver!GetHandleVerifier [0x7ff75be69315+600555]
	chromedriver!GetHandleVerifier [0x7ff75b89bf5e+3319e]
	chromedriver!GetHandleVerifier [0x7ff75b8a474c+3b98c]
	chromedriver!GetHandleVerifier [0x7ff75b888284+1f4c4]
	chromedriver!GetHandleVerifier [0x7ff75b888414+1f654]
	chromedriver!GetHandleVerifier [0x7ff75b86b0a7+22e7]
	KERNEL32!BaseThreadInitThunk [0x7ffdcb77ccb7+17]
	ntdll!RtlUserThreadStart [0x7ffdcc9591cc+2c]
"
2026-08-03T19:40:14,abdulqadir77993,error,"Timed out: Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff75b87e1b5+153f5]
	chromedriver!GetHandleVerifier [0x7ff75b87e210+15450]
	chromedriver!(No symbol) [0x7ff75b3b5bbd]
	chromedriver!(No symbol) [0x7ff75b41108d]
	chromedriver!(No symbol) [0x7ff75b41138c]
	chromedriver!(No symbol) [0x7ff75b461c27]
	chromedriver!(No symbol) [0x7ff75b45e7eb]
	chromedriver!(No symbol) [0x7ff75b40361c]
	chromedriver!(No symbol) [0x7ff75b404543]
	chromedriver!GetHandleVerifier [0x7ff75be49791+5e09d1]
	chromedriver!GetHandleVerifier [0x7ff75be43b3b+5dad7b]
	chromedriver!GetHandleVerifier [0x7ff75be69315+600555]
	chromedriver!GetHandleVerifier [0x7ff75b89bf5e+3319e]
	chromedriver!GetHandleVerifier [0x7ff75b8a474c+3b98c]
	chromedriver!GetHandleVerifier [0x7ff75b888284+1f4c4]
	chromedriver!GetHandleVerifier [0x7ff75b888414+1f654]
	chromedriver!GetHandleVerifier [0x7ff75b86b0a7+22e7]
	KERNEL32!BaseThreadInitThunk [0x7ffdcb77ccb7+17]
	ntdll!RtlUserThreadStart [0x7ffdcc9591cc+2c]
"
2026-08-03T19:40:21,abdulrafay_325,error,"Timed out: Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff75b87e1b5+153f5]
	chromedriver!GetHandleVerifier [0x7ff75b87e210+15450]
	chromedriver!(No symbol) [0x7ff75b3b5bbd]
	chromedriver!(No symbol) [0x7ff75b41108d]
	chromedriver!(No symbol) [0x7ff75b41138c]
	chromedriver!(No symbol) [0x7ff75b461c27]
	chromedriver!(No symbol) [0x7ff75b45e7eb]
	chromedriver!(No symbol) [0x7ff75b40361c]
	chromedriver!(No symbol) [0x7ff75b404543]
	chromedriver!GetHandleVerifier [0x7ff75be49791+5e09d1]
	chromedriver!GetHandleVerifier [0x7ff75be43b3b+5dad7b]
	chromedriver!GetHandleVerifier [0x7ff75be69315+600555]
	chromedriver!GetHandleVerifier [0x7ff75b89bf5e+3319e]
	chromedriver!GetHandleVerifier [0x7ff75b8a474c+3b98c]
	chromedriver!GetHandleVerifier [0x7ff75b888284+1f4c4]
	chromedriver!GetHandleVerifier [0x7ff75b888414+1f654]
	chromedriver!GetHandleVerifier [0x7ff75b86b0a7+22e7]
	KERNEL32!BaseThreadInitThunk [0x7ffdcb77ccb7+17]
	ntdll!RtlUserThreadStart [0x7ffdcc9591cc+2c]
"
2026-08-03T19:40:26,abdulrehmanshamsi54,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:29,abdurehman_naviwala,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:32,abdvlrafay,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:39,abeeha.79,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:40:41,abeeha.baig,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:48,abeerayeshaaa,following_not_visible,Could not find a visible Following button.
2026-08-03T19:40:51,abeerrraa_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:54,abh.ehehe,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:57,abihaabbasz,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:40:59,abihaha._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:02,abirahmad1234567,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:04,aboywithlov3,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:07,abqadeerwako,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:09,abroaesthetic,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:12,absarshahid95gmail.com1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:19,abuhuraira.ch,following_not_visible,Could not find a visible Following button.
2026-08-03T19:41:21,abzah._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:24,adam.ldnx,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:28,adeelkhan.4921,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:31,adell.alzoubii,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:33,adham_zia,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:36,adibariaz2,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:39,adil.badshah.545402,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:41,adilfareed208,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:44,adnan_lawrance,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:50,adnanali10x,following_not_visible,Could not find a visible Following button.
2026-08-03T19:41:52,adnanhaider9387,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:55,adnaynn,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:41:58,adornbyamina,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:00,adv_lubnakakar,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:03,aemall.__,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:06,aestheticx_choudhry,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:08,afaaqehmad6,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:11,afaq.haider9,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:13,afaq__111,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:16,afaq_ashraf333,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:19,affanbinmuhammad,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:22,afnan.saeed94,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:25,afnuzm,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:27,afraaz_._,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:30,afrenchfrywithacamera,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:34,afridi_kazi07,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:36,afsar_ahmad1713,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:38,afsuntanyq,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:41,afzal_khan2789,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:44,afzalhk3,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:46,agent_abed,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:49,aghashehroz,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:52,ahahahahad_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:55,aham_antevasin,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:42:58,ahmad._.gill,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:00,ahmad.creat,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:03,ahmad_mujtaba_666,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:06,ahmad_naeem_242,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:09,ahmad_naveeed,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:13,ahmad_pervaiz0,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:15,ahmad_satti.777,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:18,ahmadarif8136,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:21,ahmadferozz_,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:27,ahmadjangram,following_not_visible,Could not find a visible Following button.
2026-08-03T19:43:30,ahmadjaved.1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:33,ahmadraza4211,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:36,ahmadsuhaib935,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:39,ahmed.ali7906,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:41,ahmed.raww,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:48,ahmed_134568643_76__7,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:43:54,ahmed_hunyawrr_,not_found,Instagram reported that this profile is unavailable.
2026-08-03T19:43:56,ahmed_satti.1,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:43:59,ahmedd.rza,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:01,ahmedspaamm______,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:04,ahmii0078961,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:06,ahmiimuq,unfollowed,Unfollow confirmation clicked.
2026-08-03T19:44:09,ahs4n.1,unfollowed,Unfollow confirmation clicked.
